0.2	7.0697174
0.25400001	3.4300604
0.308	1.824156
0.36199999	1.1649286
0.41600001	0.94795507
0.47	1.0276487
0.52399999	1.302029
0.57800001	1.1560938
0.63200003	0.73278469
0.68599999	0.39587244
0.74000001	0.19914673
0.79400003	0.10140549
0.84799999	0.055501409
0.90200001	0.038992621
0.95599997	0.052576769
1.01	0.096679747
1.064	0.15847863
1.118	0.24228065
1.1720001	0.35670882
1.226	0.50044733
1.28	0.67073166
1.334	0.85242432
1.388	1.042083
1.442	1.2333432
1.4960001	1.4508128
1.55	1.7184778
1.604	1.7411777
1.658	1.6530048
1.712	1.6344507
1.766	1.6307414
1.8200001	1.5508397
1.874	1.4604305
1.928	1.2952691
1.982	1.1232322
2.036	0.99968576
2.0899999	0.86151725
2.1440001	0.75600708
2.198	0.66350895
2.2520001	0.58626896
2.306	0.5397526
2.3599999	0.48611915
2.414	0.43890923
2.4679999	0.4051137
2.5220001	0.38256004
2.576	0.36147842
2.6300001	0.34113121
2.684	0.3112424
2.7379999	0.29915321
2.7920001	0.31349272
2.846	0.34769088
2.9000001	0.3899734
2.954	0.43563923
3.0079999	0.51393276
3.062	0.55111623
3.1159999	0.55697352
3.1700001	0.57761425
3.224	0.598028
3.2780001	0.62080884
3.332	0.63724524
3.3859999	0.6495167
3.4400001	0.64917433
3.494	0.65342343
3.5480001	0.68229812
3.602	0.7069245
3.6559999	0.71344692
3.71	0.72243297
3.7639999	0.75271648
3.8180001	0.78045434
3.872	0.79811597
3.9260001	0.82083064
3.98	0.85677981
4.0339999	0.90544093
4.0879998	0.9592281
4.1420002	1.0278645
4.1960001	1.0962355
4.25	1.1483217
4.3039999	1.2085577
4.3579998	1.2698551
4.4120002	1.3023839
4.4660001	1.3411468
4.52	1.3786721
4.5739999	1.3871212
4.6279998	1.3878366
4.6820002	1.4045177
4.7360001	1.4261582
4.79	1.4540606
4.8439999	1.4915396
4.8979998	1.5242523
4.9520001	1.5720536
5.006	1.6268317
5.0599999	1.664089
5.1139998	1.6898787
5.1680002	1.6951592
5.2220001	1.6410944
5.276	1.5575526
5.3299999	1.4570026
5.3839998	1.3402543
5.4380002	1.2180965
5.4920001	1.0917323
5.546	0.99714869
5.5999999	0.92314607
5.6539998	0.85949999
5.7080002	0.81783122
5.7620001	0.7884258
5.816	0.76411361
5.8699999	0.75510764
5.9239998	0.7476477
5.9780002	0.74589646
6.0320001	0.76186073
6.086	0.77884793
6.1399999	0.78246516
6.1939998	0.78948003
6.2480001	0.8091768
6.302	0.83285379
6.3559999	0.84511983
6.4099998	0.84920174
6.4640002	0.85578156
6.5180001	0.86100018
6.572	0.86717433
6.6259999	0.85421705
6.6799998	0.84484094
6.7340002	0.8274703
6.7880001	0.80817938
6.842	0.78807837
6.8959999	0.77588671
6.9499998	0.75055623
7.0040002	0.72654778
7.0580001	0.70731008
7.112	0.68885052
7.1659999	0.67670375
7.2199998	0.6787585
7.2740002	0.67613357
7.3280001	0.6803112
7.382	0.7022146
7.4359999	0.73699844
7.4899998	0.78076071
7.5440001	0.8079676
7.598	0.85542327
7.652	0.90688062
7.7059999	0.95776862
7.7600002	1.0102437
7.8140001	1.0621004
7.868	1.1010334
7.9219999	1.1478369
7.9759998	1.1795745
8.0299997	1.1935564
8.0839996	1.2094052
8.1379995	1.2184736
8.1920004	1.2324553
8.2460003	1.2277526
8.3000002	1.2286617
8.3540001	1.2357397
8.408	1.2292788
8.4619999	1.2388005
8.5159998	1.2409577
8.5699997	1.2448293
8.6239996	1.257321
